;text;target
296;laborka lekki latwy i przyjemny nie miec problem z zaliczeen z sprawka mozna sie trochy spoznic nic sie nie stac w semestr kilka prosty kartkowka ktory i tak mozna poprawic ocena dosc wysoki;2
297;szermierka moc byc b rzeczywiscie jak na on wiek kondycja miec imponujacy ale lubic tez sie to bardzo chwalic i troche wywyzszac jesli chodzic o zaliczenie ten byc tez na koniec pokaz w pare niestety nie brac on pod uwaga a szkoda mozna miec jeden nieobecnosc kazdy nastepny ocena w dol;3
298;doktor rycerz kurs chemia nieorganiczny laboratoruim tak sympatyczny czlowiek z swieca szukac zajecie byc bezstresowy na temat ocena zawsze mozna podyskutowac na kazdy laboratorium byc wejs c;2
299;pan magister to czlowiek ktory doskolale rozumiec student i wraa jaki kolwiek klopot potrafic przerwac i powtarzac dany zagadnienie na skutkuo tablica wyrywkowo ale zeby nie dostacc plus to trzeba sie wysiic gdyz przy tablica wszystko podpowiadac d gdy sie odmowic podejscie do tablica co byc straszny glupota otrzymywac znak zapytac taki jakby minus ktory oczywisc nie byc brac pod uwage d natomiast plus to jeden punkt do kolokwium czastkowy przy ponad powyzsz ocene o pol stopien d zabawny z poczucie humora czesto nasmiewal sie z typow zadan tudziez profesorow ktorzy on ukladac d gdyz potrafic wytlumaczyc oraz atmosfere zajec a pan magister posiadac przydomek mianowicie jastrzab d naleza do nie liczny matematykowa ktoriez najpierw piszac zadanie a potem mysla a nie na odwrot jak to sie niektory zdarzac p;2
300;a wiec pan doktor wodka byc czlek wyjatkowy zawsze pomoc a jak cos on nie wychodzic to strasznie sie zalamywac i konsultowac sie z profesor dr hab inz walkowiakiem bardzo lubic zadanie z krotki tresc bo ten z dlugia byc za dlugi goraco polecac wszystek ktozy chciec doswiadczyc spotkanie z czlowiek ktory chemie kochac jednak miec pewien problem z przekazac ten milosc d chodzic o cwiczenie bo laborek z on nie miec em przyjemnosc odbywac;2
301;machnikowski pawel doktor inz fizyk h cwiczenie polecac b rozwiazywac sam zadac z list od prowadzacy wyklad oczywiscie mozny sie zglosic i dostac uwzgledc on przy wstawianie ocena na kolo dawac podobny zadanie co na lista nawet ten sam nie miec problem z zaliczenie czas sprawdzac obecnosc ogolnie byl na cw raz i zaliczyl;2
302;kurs finanse firma polecac b wyklada SA prowadzic bardzo ciekawie i rzeczowo mozny sie sporo dowiedziec na zajeci naleza byc cicho osoba gadajaca i przylapac moge miec obnizc ocene zaliczec za obecnosc;2
303;na kurs wystaczyc byc raz na pierwszy zajecia aby wziasc temat praca w srodek semestr aby oddac praca na koniec po wpis kurs ogolnie ciekawy prowadzic tak aby student nie zasnac;2
304;doktor borkowski burnecki chemia nieorganiczny i cwiczenie polecac b pani doktor to osoba na pozor grozny nic bardzo bledny byc to osoba bardzo sympatyczny na zajecia mozna nauczyc sie baaaardzo duzo zaliczec przedmiot byc kolokwia ogolnowydzialowy wiec nie moge napisac jaki poziom trudnosc zadanie dawac za zaliczeni jak chodzic o pomoc indywidualny na konsultacja pomoc w miary mozliwosc tlumaczyc bardzo dobrze ten opinia nie byc tylko moj jezeli miec mozliwosc zapisac sie na zajecia z pania doktor to polecac serdecznie;2
305;polecac wzor wykladowca potrafic przekazac wiedza w logiczny sposob a przy to nie brak on poczucie humor;2
306;ja rowniez polecac byc bardzo fajnie wystarczyc chodzic do tablica zadanie z lista a juz ty lubic bardzo pozytywny facet dac my nawet numer komorka ze jakby byc miec problem z zadanie to miec dzwonic raz nawet rozwiazac niezrozumialy zadanie w dom zeskanowac i wyslac my na mail zdanie na kolo bardzo podobny do ten co na lista nie lubic sciagajacy ale byc w porzadek nawet jak zlapac nie zaliczyc tylko chlopak ktory to sie nalezec goraco polecac;2
307;kurs chemia organiczny i cw ocena moc byc b elstako troche przesadzac imho co prawda pan doktor rzeczywiscie byc mily dla dziewczyna ale bez przesada ocena podciagac nawet o w stosunek do wyklad na cwiczenia byc spokojnie chociaz czas wyciagac na sila do tablica ocena neutralny nie byc zle;3
308;bardzo sympatyczny klopot z zaliczeen takze nie miec zaden bywac ze nawet obecnosc na cwiczenia nie byc obowiazkowy niestety z zrozumienie tresc przekazywac przez p pawlik miec em naprawde duzy problem skrypt lub ksiazka obowiazkowy jak dla ja zajecie prowadzic zbyt chaotycznie;3
309;wyklad ciekawy jezel ktos to interesowac mozna duzoc sie dowiedziec obecnosc nieobowiazkowy zaliczec strona internetowy wymyslony firma lub biznes plan jesli w miary okolo to bez problem biznes plan;2
310;witac rowniez polecac doktor mulak kola SA naprawde schematyczny na poprawka ten sam zadanie co na pierwszy termin a nawet taki sam jak rok wczesni troszke nie sympatyczny powierzchownosc brac do tablica i wstawiac minus p ale ostatecznie skala punktow zostalac dostosowac pomyslnie dla wszyscy pan;3
311;zupelnie sie zgadzac z kolezanka dodac tylko ze za obecnosc na wyklada w dzien swiety mikolaj podnosic ocena o pol stopien a jeslichodzic o zaliczenie to podac my okolo pytanie i potem wybrac i dac on na kolo d d;3
312;kurs analiza matematyczny i i ii wykladc numer b oto najciekwszy prowadzak z jaki mial stycznosc na pwr facet z zmojski akcent jak ktos on kiedys okreslil lubic straszyc czlowiek na pare pierwszy zajeci tekst w styl stud i;2
313;w wemif wykladc bardzo nudny dac sie wytrzymac ten h jak miec fajny gra na komorka albo karta i ekipe do poker nie kolokwium referat podwyzszajak ocene brak z on zartow smiejedziec sie tylko on sam student smiejac sie z on wredny meczacy ale spokojnie do przejscie mozny on olewac ale musiec byc cisza dobrze posiedziec ten h na wyklad i pouczyc sie na cos inny bo sprawdzac par raz w semestr obecnosc kolokwium zaliczyc kazda z dobry sciaga ksiazk encyklopedia przy siebie;3
314;bezproblemowy zaliczec na koniec wystarczyc w odpowiedni termin oddac praca na jeden z podac przez on temat lub na jakis inny dowolny zwiazac z wyklad forma dowolny referat rozprawka opowiadanie dialog nawet wiersz objetosc okolo strona maksymalc dwa oddac w termin w indeks na zajecia sprawdzac obecnosc ale sprawdzac byc wyrywkowy na pierwszy zajecia czytac wszystek pozno wybrac jesli wyczyc nieobecny to ten osoba na byc czytac na kolejny zajecia niektory udawac sie dziek ten system nie byc jakis raz bez konsekwencja d z to co pamietac ten maksymalc moze byc miec nieobecnosc co do sam wyklad pan doktor kaluszynski mowic bardzo cicho spokojnie i lekko monotonnie czas zdarzac sie ze w polowa zdanie zrobic siebie jakis pol minutka przerwa d ogolnie jesli sie chciec to calkiem przyjemnie sie sluchac choc atmosfera nie sprzyjac skupiec w zasada mozna na wyklada robic co sie kto podobac byle by glosno nie rozmawiac strasznie sie na ja wydrzec za to na jeden z wyklad byc em w szok shock wiekszosc czytac ksiazka rozwiazywac jakis zadanka albo po prosty sie uczyc polecac i na odbebnieie humana i na posluchac wyklad;2
315;graficzny zapis konstrukcja wyklad elektryczny nudny pokaz slajd na zjeci nie pospic ani nie porozmawiac bo straszy wyrzucen z sala zapisywac nazwisko etc sprawdzac obecnosc byc moc tak uczyc jednak rzecz ktory nigdy sie nie przydadzic na przyklad rysoowac sruba bez uproscic kolokwium zaliczac brak podobno dawno byc zero tragedia student szkodnik unikac za wszelki cena jesli czytac ten post prawdopodobnie byc z elelktryczny a to oznaczac ze ten pan raczej nie unikniesz pozaostawac zyczyc wytrwalosc zaliczyc byc niesamowica ciezko na i termin zdac okolo osoba na na ii tylko dopiero na byc w miara luz i wtedy zdac najwiecej osoba byc jeszcze iv i dla niektory v jesli nie zaliczyc es na i termin to brac pod uwaga obecnosc obecnosc decydowac rowniez o trudnosc na III termin jesli nie byc ty wiecej niz raz to dostawac byc grupa;1
316;kurs przyrzad polprzewodnikowy laboratoria ocena polecac doktor byc bardzo mily czlowiek czesto pomagac przy cwiczyc na kazdy zajecia obowiazkowo wejsciowka nie liczc ze zapomniec kartkowka oceniac sprawiedliwie widac ze chciec by byc to zrozumiec a nie ryc na pamiec instrukcja po kartkowka wstep do cwiczenie ktory moc trwac calkiem dlugo wiec radzic sie spieszyc z cwiczenie na szczescie nie trzeba caly cwiczenie robic wystarczyc kilka podpunkt sprawka rzaadko zwracac oddajemy on na zajecia trzeba bardzo slabo napisac zeby byc problem na koniec ocena sprawiedliwy;2
317;  prawo europejski w taki siebie on ciagle mowic cytowac kodeksy ty notujec jeden kolokwium koncowy radzic przygotowac sciagi i praca na wybrac z tu temat minimum str a na podwyzszc ocena o jeden stopien dosc specyficzny szczegolnoe zartowac siebie zgryzliwie z student ktory on przeszkadzac okolo polecac nie miec problem z zaliczeen;3
318;pan arkadiusz zwykle przepuszczac wszyscy bez duzy problem niestety miec problem z chodzen na zajecia ja to co prawda nie przeszkadzac ja miec identyczny problem ale jednak moc by nieco malo olewac student egzamina zwykle do latwy nie naleza ale i tak przepuszczac;3
319;profesor j skarzewski chemia organiczny i chemiy organiczny ii polecac b wszelki problem wykladac w trakt zajecia tlumaczony byc klarownie nie miec zaden problem z zrozumienie chem organiczny i latwie byc zaliczyc ale to u wszyscy prowadzic w kolokwia zaliczec oba czesc chemia organiczny byc dwa kolokwiac w przypadek ch org ii byc jeszcze dwa termin egzamin zasada byc prosty na kolokwi zadanie byc z cwiczenie na egzamin zadzi pan mastalerz dla niewtajemniczony ulubiic ksiazka pan prowadzacy profesor skarzewski to czlowiek sympatyczny chociaz w przypadek ocen nie proponowac by metr zaden dyskusja no chyba ze z na polecac;2
320;ocena goraco polecac wyklad w zrozumiac i na temat na cw dobrze tlumaczyc jak sie ktory zadanie robic zaliczenie polegac na napisanie kolo trzeba miec by zaliczyc problem brak;2
321;doktor anusiak jan analiza w ocena srednio b tak jak poprzednik pisac pan doktor uczyc slabo ale jezeli trochy sie czlowiek pouczyc to kola powinien spokojnie zaliczyc czas pan doktor lubic sie zdenerwowac w akcja raz on widziec em dobrze nie zadzierac ale zeby on wkurzyc trzeba naprawde duzo skakac po lawk podczas kolo doslowc na kolo dal masakryczny zadanie bo na wszyscy zaliczyc ale nie bylo zle a trzeba pamietac ze nie lubic zwalanie to unikac jak burza;3
322;angielski b byc sympatyczny zajecia wygladaj tak ze dzielic na para i kazac z sobac gadac na zadany temat czas zrobic cos z ksiazka zaliczenie spokojnie;2
323;babka byc sympatyczny ale na zaliczen trzeba cos umiec;3
324;kurs analiza cw ocena polecac przed kol m co na on bedzie a co na pewno sie nie pojawic moze nie dawac super latwy zadan ale sposob oceniac byc dosc przyjazny student polecac;2
325;analiza swietny wykladowca pasja ciekwostka humor swietny podejscie do student;2
326;analiza kurs powtorkowy cwiczec algebra liniowa wyklad ocena pozytywny wydzial chemiczny zajecie bezstresowy analiza cw to byly drugi realizacja ten kurs i doktor jako osoba jedynie uzupelniajacac wiega dobrze sie sprawdzil bardzo mily to bylo rok temu i jeszcze nikt on sie wtedy nie narazil zadanie na kolokwi do rozwiazac roznily sie jedynie dane od zadan ktore dostalismy do dom jak przykladowy jesli ktos on wczesni rozwiazal kolokwium napisal spokojnie algebry wykladc dobrze przeprowadzic dal podstawa do zdac egzamin cw prowadzilac pani doktor sulka i niestety prawie nikt nie zaliczyl w kolokwi;2
327;opinie na podstawa kursutematyczny cwiczec na wydzial w wemif na cwiczenie idzesz by pocwiczyc to co miec umiec jak nie umiec pani ty moze podyktowac zadanie jak miec dobry humor jak zly to dac minus i siadac jesli sie on zechciec powec cosa wartosciow kolokwi z grupa o sredni i wysoki stopien trudnosci zapowiedziac nie za prosty z co pan smiac sie mozny jedynie z sposob w jaki sie pani doktor smieje dst unikac na poczatek dobro rada jesli mozeec to unikac zdanie na kol moze nie SA kosmicznie trudny choc bywaja taki to do latwy nie nalezaec na cwiczenio za duzo nie wytlumaczyc bo uwaza z od tlumaczec byc wyklad u ja w kol zaliczylo osob dla porownac na egzamin przeszlo dodatkowy z on grupa cwiczeniowy no lekko nie byc jak do ten pani trafic szykoj sie na sporo nauka i modl sie o jeden z ten prostrzy grupa d;1
328;kto profesor w walkowiak kurs chemia nieorganiczny i i ii wyklad ocena bardzo polecac b pan profesor byc bardzo mily i miec duzy wiedza wyklad byc naprawde ciekawy a z zaliczeen nie miec zaden problem wystarczyc zaopatrzyc sie w magiczny konspekt na podstawa ktory prowadzic byc wyklad jesli chciec umiec chemia nieorganiczny i dobrze on zaliczyc polecac;2
329;kurs angielski b e polecac b sposob prowadzic zajec calkowicie bezstresowy i przyjemny chyba z stresuja cie gra typ kala m;2
330;bardzo polecac zarabisty koles wyklad nawet ciekawy ale z czas robic sie nudny gdyz ile mozna gadac o program zaliczec wyklad na podstawa ekranowka ale on byc napisac chyba przez doktor paluszynskiy ekanowka masakaro byc tak napisac by ty pokazac co nie umiec masa pulapka i wyjatek p ale mozna zaliczyc byc w necie pan miec em z ten pan takze labork i cwiczenie tu wielki plus na poczatek rzeczowo przedstawiac problem omawiac jak byc nie przygotowac to nic ty nie zrobic potem czas wolny jak cos nie wiedziec to pomoc miec po prosty zdrowy podejscie do zycie i student p program oceniac sprawiedliwie jak sie przylozyc to sie duzo nauczyc ahao i jeszcze jeden lubic sie spozniac;2
331;opinie na podstawa kurs wykreslny na wydzial is sposob prowadzic zajecia zrozumiac czy potrafic nauczyc tak podstawa ocena w indeks zaliczec egzamin jesli z cwiczenie przynajmniej przepisowac ocene niespodziewajka brak poczucie humoruz ogolny podejscie do student neutralny dobrze postarac sie o z cwiczenie bo egzamin duzo trudniejszyc ogolnie pozytywa;2
332;wyklad k k byc po prosty genialny miec niesamowity dar przekazywac wiedza i tlumaczenie a tlumaczyc do opor cwiczenie tutaj warto byc przygotowac i blyskac na kazdy zajecia tak zeby ty zapamietac nie nalezec jednak ulegac pozor i tak rozliczyc sie z wy na egzamin a tu moc byc roznie zaliczec z regula z egzam wystarczyc ale nie miec zmilowac sie pouczyc sie i tak trzeba ciezko tez o przedluzec sesja lub podobny kombinacja alpejski po sesja tylko dwa wyjscie albo z tarc z;2
333;u on trzeba robic sprawozdanie regularnie na wejscowka starczac instrukcja ale trzeba on przeczytac;3
334;dla twardziel nie dlatego ze tak ciezko to akurat trudno ja ocenic tylko z wzglad na trudnosc w dopasowac sie do ten gosc osobiscie bardzo on lubic moj zdanie ten caly on grozny ton bardzo sluzyc rozrywka on oczywiscie a wraz z on ten ktory to potrafic dostrzec i zachowanie pewien staroswieckiy troszke dryl zupelnie jakby w taki wlasnie sposob darc lach z to ze student sie on bac co do zajecia zgadzac sie niezbyt porywajace raczej dla koneser nasz wyklad byc jeszcze o dosc pozny pora laborka czas potrafic nuzyc ale potrafic tez byc naprawde fajny no i nie zapominac o to ze wyklad byc na necie dzieki to ze profesor regularnie przekazywac on czakiy a ten wrzucac to na swoj stronka;3
335;analiza matematyczny analiza matematyczny wyklad elektronik air zdecydowanie tak pani robic wszystko by nauczyc czas zalezy on na to bardzo niz ty zawsze chetny do pomoc warto chodzic na konsultacja z konkretny pytani do konkretny zadanie wszystko byc tlumaczyc tak dlugi az nie zrozumiec nigdy nie wysmiec ze przychodzic do on z prosty zadanie wyklad przy to z duzy ilosc przyklad prowadzic bardzo przejrzyscie kolokwiac kartkowka ewentualnie aktywnosc nie nalezec do najprostrzy ale uczyc sie i robic duzo zadanie z skrypta spokojnie mozna miec zawsze mozna wyc rok;2
336;  d zajecie prowadzic dobrze jak sie chciec to mozny wszystko sie nauczyc nie miec problem z zaliczenie mily sympatyczny kobieta;2
337;nie ukrywac ale jak dla ja to zajebisty prowadzak mial z on analize i cwiczec i gosc byc spoko usyszycie o on duzo zly rzecz ale nie wierzcie nigdy w ten cowac mowia owszen zadanie jaki dawac na kol SA kosmiczny jak to on sam m i przewaznie za nie miec sens sie zabierac bo byc na wyzszej polka zadanie dawac dziwny ale na cwiczenie wsio konkretyzowac wiadc jaki typ zadac n bed na kolo zadc zbedny bzdura co sie nie przydajac zadanie w wiekszosci sa do roziwazania poprzez logike przed wszystko i dlatego nie zawsze mozny wpasc na rozwiazna ale nia miec bardzo konkretnegogoscie wsio powiedziec na cwiczenio i wklad potrzebny byc tylko na egzamin jesli sie nie udac w kol a on brac mala czesc to co obejmowac wyklad polecac dla czlowiek myslacy logiczn nie odstraszajc sie on wygladem to bardzo sympatyczny czlowiek;3
338;hajdusianek Anna doktor inz laboratoria b pani ac byc chyba sympatyczny osoba w i na dodatek nie robic problem z zaliczenie dosc trudny jednak laborka jesli miec Mozliwosc zapisaniac sie do on zrobic to koniecznie na pewno nie byc zalowac d;2
339;umieszczac swoja opinia w kategori inny;3
340;kurs praca i wynagrodzenie polecac b forma zaliczec byc kolokwie koncowy test materialy udostepc sam na swoj strona podawac pytanie przykladowy troche sie rozc od pytan na tesc w zaleznoscic jaki miec grupe sa latwe trudny mial pech i trafil em na trudny i jak pozostaly osob zaliczal na konsultacj mozny sciagac ale z rozwaga co oko nie iwdzac ten serce nie zal;2
341;analiza matematyczny cwiczenie ocena unikac b na pierwszy cwiczenia myslec em ze analize zaliczyc bez problem pokazywac jak sie dodawac ulamka o rozny mianownika bawic sie swoj maszyna liczaca kalkulator wink lubic sie on bawic i tak trwac em az do pierwszy kolo nie byc trudny jak by metr wtedy wiecej przysiasc nad analny to prawdopodobnie by metr zaliczyc ale z ocenianie to byc strasznie miec sie zadanie albo nie czyli skala pkta u ten pan to lub na to trzeba miec wszystko idealnie mrgreen latwo zdobyc punkt przy tablica ale brac strasznie zadko poniewaz na cwiczenia zawsze miec smy powtarzanie wyklad i jak zrobic smy zadanie przez h to byc juz naprawde bardzo dobrze rekorodowo to raz robilismy zadanie i to nie do koniec przez caly godzina cwiczenie drugi kolo podobny trudnosc jak pierwszy spaczenie dostac em do ten pan po egzamin podstawowy kiedy to w jeden zadanie na sam koniec w wynik zamiast byc i dac ja za caly zadanie punkt a wczystko do ten moment byc dobrze z reszta zadanie udac ja sie uzbierac punkt czyli jak by dac ja choc punkt za to to by metr byc juz wtedy szczesliwy i przez to wyslac ja na poprawka a ten zaliczyc em bo sprawdzac to ktos inny zaliczyc osoba w kolo i na egzamin podstawowy za caloksztalt nie polecac bo slyszec em ze byc lepsi od to pan i na koniec ten ten ten ten czyli ulubiony slowo gdy ktos robic zadanie przy tablica wink;1
342;michalik Krzysztof doktor analiza matematyczny i cwiczenie ocena smieszna ale nie polecac b ekscentryczny na poczatek wydawac sie jakby gardzic student nie brac do tablica bardzo dobrze tlumaczyc zadanie w suma bezstresowy zajecie dopoki nie bedzac kolokwium tutaj pan michalik zacznynac burza zadanie z kosmos z hacz y;3
343;czy ktos slyszec taki powiedzec ze jak sie zaliczyc drut to sie zaliczyc studia a kiedy sie zaliczyc uklad to student wiedziec kiedy ten studia skonczyc tak i to byc prawda pan balik byc dziwny i nie probowac z on rozmawiac tutaj tez trzeba sie przylozyc przedmiot i wykladowca byc ciezcy ostatnio jednaj jakis taki dobry byc do zaliczec przedmiot wystarczyc zliczic pierwszy kolo byc dobrze zaliczyc pierwszy kolo na conajmni wtedy bez zaden gadac przedmiot byc popchniac do przod;3
344;jurkiewicz Piotr mgr inz fizyk laborka polecac b mlody doktorant wszystko wytlumaczyc choc nie zawsze wszystko wiedziec nie robic zaden problem moc przyniesc wszystek sprawka ostatni dzien sesjia nadal miec szansa na kartkowka bardzo prosty wrecz pogladowy typuejszy cwoiczenie czy podstawa rachunek blad bardzo luzni i spokojny atmosfera polecac;2
345;miec przyjazny stosunek do student zajecie byc dobrze prowadzic ocena byc za obecnosc polecac;2
346;mial z on wyklada z infy i laborke z infy i prawde mowiac miec uczucie mieszany niby duzo wiedziec ale totalnie nie umiec przekazac wiedza wyklad zaliczac sie przez ekranowka taki test komputerowy na szczesta ekranowka do infy SA na necie a do infy pytanie podal jakis miesiac przed test wiec mozny sie to spokojec nauczyc wyklada mozny siebie spokojnie odpuscic laborka ja byl na specgrupa wiec nie wiedziec jak byc na normalny grupa u my zadawal problem w miary omowil algorytm rozwiazac i reszta zajec wolny zwykle praca mozny w h napisac potrzebowac wiec czas nie miec sprawa idziesz i mowic bardzo zwracac uwage na styl programowania podzial na funkcja i modulya ale ocena naciagac;3
347;jak nie zaliczyc w kolo warto isc na konsultacja nie poddawac sie dac wy kolejny termin a jak miec es cos napisac to zaliczyc ty ja zaliczyc z wzglad na to ze;2
348;doktor kaluszynska przemily czlowiek z zaliczeen nie miec problem za obecnosc i ewentualny kolokwium istniec takze szansa zaliczec na dobro ocene bez pisac kolokwium mianowicie mozny napisac praca na jeden z podac tematow w dosc luzny styl oddac w termin i koniec kurs zaliczyc wyklada bardzo ciekawy niestety doktor kaluszynski m cicho i tawac metr;2
349;urbanski Krzysztof doktor kurs jezyka programowania wyklad i projekt ocena polecac b ciekawy czlowiek pomimo tytul naukowy wcale nie zapomnial jak to byc byc student w zwiazek z co starac sie nie uwalac na sila a do niepowodzen podchodzic z humor wyklad byc prowadzic raczej z czysto praktyczny punkt widzenie omawiac SA fragment kod ktora bez obawa mozny kopiowac do swoj projekt kolokwi sa trudny jesli sie nie przygotowalo tzn nie znalazloc osoba ktora wypisz ty odpowiedz na przykladowy zagadnienie podac przed kol uwaga nie radze scigac pan urbanski to bardzo nie lubic warto tez odwiedzac on stronke po sprawdziana wypisywac tam zawsze co ciekwy fragment praca czlowiek ktor sie nie przygotowac i stosownie on komentowac;3
350;unikiac nie potrafic wykladac wszystko prowadzic byc w sposob nudny i nie wiadomo co z co sie wzielo przyklada SA beznadziejny ogolny podejszc do student szanujc ja to moze ja c bie tez hehe no ale czas przepuscic kilka osob dla frekfencja test na koniec zaliczyc isc na ale zadko cos wiecej;1
351;fizykac i wyklad ocena moc byc b miec wrazenie z koleg piszacy poprzedni post ni chodzic na wyklad dla ktos kto byc w temat wyklad bywac zrozumaly ale jezla opuscic sie kilka wyklad to ciezko zrozumiec ten profesor kolokwi rzeczywiscie sprawdzac w kilka sekunda ale jezli cos sensowny sie napisac to dac sie zaliczyc tylko byc madry i napisac cos sensowny o fizyka na zadany temat evil ps na w metr e profesor nowak nie dac sie unikac bo miec monopol na wyklad d;3
352;fakt u profesor wszyscy zaliczajac jednak forma ostateczny zaliczenie moc byc zaskakujacy albo przepisanie recznie strona on skrypt uwagac dosc duzo blad w on zwlaszac w wyprowadzenia wzor albo policzec ile mozny utworzyc para z kropka jeden osoba odpowiadac pozostale na sala zaliczac lol normalny kolo egzamin to bieg sprinterski pytanie okolo sekunda na napisac rozwiazac i juz nastepny ale pytanie SA tak sformulowac z wiecej czas nie potrzeba na napisac rozwiazac tylko trzeba wiedziec co pisac wyklada bardzo ciekawy widac z profesor naprawde rozumiec fizyke i starac sie ja przekazacc w dosc klarowny sposob jak widziec z uwaga sluchacz zaczynac gdzies uciekac opowiedziec kawal anegdota albo inny historyjka tylko pora wykladow masakryczny przynajmniej jak dla ja;2
353;na zaliczenie miec smy do przetlumaczec tekst z wybrac jezyk na Polska poza to dobrze byc czesto bywac na wyklad a konkretnie na lista na wyklad byc strasznie nudno ale dac sie wyjsc wcz s;3
354;no ja akurat po justynka az tak dobry wspomnien nie miec jak przedmowca mimo wszystko laborka przeszlac racej lekko tez moge polecic;3
355;kurs finanse firma ocena polecac b jezeli ktos byc zainteresowac to zajecia prowadzic nawet ciekawie jezeli niechcesz sluchac to nie musiec mozna spokojnie sie cos uczyc byle niegadac bo za gadana byc nieobecnosc ocena wystawiac wlasnie na podstawa obecnosc za wszystek lub jeden brak byc za kazdy nastepna ocena w dol byc mozliwosc otrzymac na indywidualny dopytka;2
356;koles tragiczny usypiac malo kto tak potrafic dodatkowo on ciagle pochrzakiwanie doprowadzac do szal z zaliczenie problemow nie bylo miec ale naprawde nie polecac co do poczucie humor to tez nie pamietac zeby jakos on okazywal;1
357;goraco polecac super facet jak nikt sie nie zglaszac do zadanie robic on sam na tablica kolo byc prosty nie pilnowac za mocno miec poczucie humor jak brakowac ktos ptk do zaliczec w kolo to dawac mozliwosc zdobyc on polecac;2
358;czy potrafic nauczyc odtworczo ogolny podejscie do student przyjazny ocena ogolny brak profesjonalizm i znajomosc wykladac przedmiot pozaty gdy ktos miec pascalac wczesno i informatyka w liceum na wyzszym poziom niz ten u pan bryszewski niestety byc kobieta niereformowalny i za napisac program po swoj chocby dzialac i byc bardzo zoptymalizowac niz on dostawac sie albo;3
359;plokarz halina doktor kurs fizyk ii laboratorium b no tu nie miec dyskusja pani plokarz byc naprawde porzadny laborantka oczywisc trzeba cos umiec a nawet wiecej zeba zostacc na laborka ale rekompensowac to spokojny przebieg zajec babka potrafic nawet zapowiedziec z tydzien na tydziena z bed pytacc ten i ten grupe wiec wylatywanac z zajec odbywac sie tylko;2
360;kurs polecac podwladny radosza wiec samo mowic za siebie pani kasia to istny aniol d dla student naprawde wyrozumiac na zajecia przy tablica mozna dostac co wplywac na koncowy ocena z zaliczec kolo h rok kolo byc z pot konsultacja zadanie byc z list ktory kasia sam rozwiazowac lub byc rozwiazac na on www lub na zajecia gropy sie powtarzac wiec sie naucz zadanie z poprzedni grop bo pewnie dostaniesz on w kolejny poprawka na kolo byc zadanie z list z co siebie wybierac i trzeba zrobic na zaliczenie jesli zrbic byc a miec to miec zaliczyc ja zaliczyc em na konsultacja zrobic em zadanie a pani katarzyna pytac sie ja czy umiec resztec zadanie ja mowiedziec ze tak czy wszytki pan umiec wiekszosc popatrzyc na ja i mowic prosze dac index d i wpisac d kolo h rok podobny zasada zasada oczywiscie kolo konsultacja zadanie z list kasia sam rozwiazowac lub byc rozwiazac na on www lub na zajecia na kolo ten raz zadan za punkt na zaliczec punkt jak braknie a byc to zaliczyc gropy sie powtarzac wiec sie naucz zadanie z poprzedni grop bo pewnie dostaniesz on w kolejny poprawka ten raz udac ja sie zaliczyc w ostatni poprawka ale jesli ktos nie zaliczyc to przepisac zadanie z list przepic wszytki lub wiekszosc to znaczy jak miec na lista a zrobic to przejsc moj kumpel nie przepisac lista i pani kasia chciec on uwalic ale wyprosic i przepisac zaraz zadanie z ten lista dac on;2
361;kto Jerzy bajorek doktor inza co miernictwo elektryczny gdzie elektryczny b Twisted gdyby byc taki byc ja pan jesli kiedykolwiek dorwe to czlek to juz on nie darowac prowadzic labork z miernik i na eklektyczny wydzial pan przeznaczyc dla osoba wysminiecie przygotowujacy wniosek ale i tak potrafic sie przyczepic jesliktos na on trafic to bardzo ja przykry;1
362;raczej polecac wyklad szybko czas mozna sie pogubic na kolokwia srednio trudny zadanie jednakze miec dobry podejscie do student studc e;3
363;kurs przyrzada polprzewodnikowy i ocena moc b yc b w ykla d pan rok o w;3
364;robic co ktorys przyklada z skrypt i to byloby ok lecz po prosty popelnie bledy byc to smieszny sam mowy z jesli miec chaos w glowo dobrze nic nie pisac czas byc posmiewisko jak zapisal obydwo tablica zadanie a po droga SA smieszny bledy jeszcze jedno jezel sie myc i besc trochy smiech na sala to zaczynac sie nakrecac i wszystko on sie w kontakt z student byc albo obojetny jezel nie miec prawo nic dodac od siebie jezec moze to wac foch i byc straszny cham nie byc tak tragicznie naciagnie ty punkt poltora zalicz w kol kiedy moze pokazac fochac to szalej dawac czad;3
365;sienkiewicz wojtynka ewa doktor fizyk lab polecac wytrwaly b nie byc latwo trzeba sie troszke postarac zeby sprawozdanie zostac pozytywnie ocenic wejsciowka prawie na kazdy spotkanie tak wylatujec jesli nie wiedziec dosc dobrze co byc robic jesli skonczysz eksperyment zbyt szybko lecic jeszcze na przepytka pani Ewa naprawde uczyc jesli chciec sie przeslizgnac omijaj ale jesli byc dobry byc ty isc na reka tak dac sie miec;3
366;urbanski Krzysztof doktor kurs jezyka programowania wyklad i projekt ocena polecac b pasjonat w bardzo pozytywny znaczenie naprawde miec ten cos c;2
367;miec em z pan bednarski kurs b i b e poczucie humor i stosunek do student bdb a przy to nauczyc sie mozny;2
