;text;target
280;dokladnie wszystko zalezec od humor prowadzacy niby taki luz miec stawiac tki a w suma dac chyba najwiecej bez kartkowka na wejsc wiec bez stres ale jak czas pytac przy oddawac protokol nie wiadomo co sie spodziewac pytanie z kosmos latwy i trudny sprawka sprawdzac chyba tylko na poczatek pozno oceniec wedlug poprzedni kiedys kolega oddawac moj sprawko on popatrzyc a tu spoko tu malo a co miec wczesnie ogladnac ocena a to taki malo duzo byc przy ocena na koniec zastanawiac sie co ja postawic kazac pokazac indeks oglanac i zdecydowac lol oglnie pomagac przy robiec cw byc dosc luzno wiec jak nie chciec sie nameczyc ale tez nie byc oceniony sprawiedliwo to sie zapic;3
281;nie byc zla ale polecac na przyklad p;3
282;radzic jednak chodzic poniewaz opuszczone godzina trzeba odrobic;3
283;facet z zmojski akcent jak ktos on kiedys okreslil lubic straszyc czlowiek na pare pierwszy zajeci;3
284;musiec miec oczywiscie usprawiedliwiec z ten dzien;3
285;zaliczec to kolo na ktory mozna a nawet nalezec korzystac z natatka badz nawet ksiazka;2
286;dotyczyc laborka z elementow programowanie;0
287;doskonaly kontakt z sluchacz on dowcipa i uwaga dosc czesto uderzac w przedstawicielka plec piekc na sala;3
288;zeby zaciekawic student to opowiedziec dowcip;2
289;  samoobric elektronik interesujacy w zrozumiac zajecie byc bardzo ciekawy wiedza sam wchodzic obecnosc nie miec zaden skarbnic dobry humor przyjazny student tez czlowiek no pan gryszko to naprawde przyjazny student czlowiek;2
290;algebry linowy wyklad elektonik air a matematyka w ogol dac sie nauczyc na wyklada gdzie praktycznie byc sam teoria a tylko sporadycc przyklad;1
291;plus byc taki ze na zajecia chodzic nie trzeba ale rownie dobrze mozna sie an eksternistyczny zapisac co nie;3
292;jak na egzamin zabraknac punkt to dopytac;2
293;ocena dawac rade pan skoczylas byc dosc specyficzny wykladowca ogolnie bardzo sympatyczny z on czlowiek cwiczenie jak dla ja super prowadzic bezstresowo;3
294;ja zaliczyc em na konsultacja zrobic em zadanie a pani katarzyna pytac sie ja czy umiec resztec zadanie ja mowiedziec ze tak czy wszytki pan umiec;3
295;zszokowac ja fakt iz ten temat jeszcze tu nie miec shock nie no serio o kornel morawiecki mozna pisac i pisac czlowiek historia;3
296;spokojny neutralny atmosfera;2
297;jednak ja sie specjalnie do on zapisac em bo doktor caly zajecie rozwiazywac zadanek radze o nic sie nie pytac bo potrafic na pytanie czy miec przemyc probowke woda destylowac potrafic odpowiedziec teoria o lepkosc i zmiana ph i na przyklad rachunkie prawdopodobiensta dobrze przejsc sie juz na drugi laboratorium i spytac sie inny prowadzacy i zaoszczedzic z minuta ale jesli chodzic o podnoszec ocena to nie miec szansa;3
298;zaliczec za obecnosc;2
299;swietny czlowiek wink;2
300;wiec nie polecac on jesli ktos chciec sie obijac;3
301;duzo wymagac ale bardzo uczciwy i przyjazny student;3
302;unikac na poczatek dobro rada jesli mozeec to unikac;1
303;i to byc on pasja;2
304;warto zglaszac sie do tablica plus byc bardzo potrzebny przy zaliczenie;3
305;ogolnie mily cwiczonka;2
306;bez wiekszy przykladanie sie choc trzeba rozumiec temat mozny u on zaliczyc na;2
307;jesli ine przysiadziesz to za free nie zaliczyc;1
308;co do cwiczenie nalezec byc zawsze przygotowany i warto zglaszac sie do tablica;3
309;miec em juz semestr kosz za kazdy raz z ktos inny;0
310;zaliczec w ciag semestr kolo potem egzamin pisemny i ustny ewentualny poprawka i mozliwosc przedluzenie sesja warto tez byc aktywny na cwiczenia i jakos zaplusowac u pani doktor ulatwiac ten zaliczenie;3
311;kiedys tez na cw dopisac smy osoba do lista kornel wziac lista nawet nie popatrzyc na ilosc osoba i nagle wypalic jakby nigdy nic;3
312;  b chodzic em na cwiczenie z fizyka i i z fizyka ii do dra kusto i miec mily wspomnienie;2
313;jeden slowo wyklad mozna siebie od raz darowac choc czas lubic poscic listy;1
314;pan doktor dobrze wiedziec ze humac na polibuda to nie byc wazny sprawa dlatego nie robic zaden kolokwium ani problem z zaliczeen;2
315;pani profesor byc bardzo sympatyczny ale niugac ten cecha niech kazdy ocic wedlug siebie ja to nie przeszadzac zaliczyc kurs na bez wielki wysilek;3
316;wykladc prowadzic bardzo ciekawie w przerwa opowiadac kawaly i szczerze calk dobry po on SA milionerzy glosowac sie na jeden z odpowiedz;2
317;autentycznie sam to przyznac;0
318;tlumaczy w miary ale zero podejscie do sudentow;3
319;konkretny niewygorowany wymaganie i mily atmosfera na zajecia sprawiac ze zdecydowanie polecac;2
320;zaliczec z obecnosc raz mozna opuscic zajecia;0
321;jesli miec mozliwosc wybor nie wybieraj on dobrze wasilewsko u on zaliczac sie referat d;1
322;atmosfera szkolny ten wszystek czytanek i zadanie w ksiazka hehehe znowu trzeba i mozna byc sie wykrecac z zadanie wymyslac finezyjny usprawiedliwienie i tym podobne;3
323;kolokwium sprawdzac nie za trudny wystarczyc troche poprzegladac notatka sporo slownictwo;2
324;bardzo fajny prowadzic zajecie byc w dosc luzny klimat nie wymagac jakis kosmos tlumaczyc i pomagac;2
325;nudno powoli nieskutecznie;1
326;ogolnie polecac dla ten co lubia dzien przed kol przed skrypt posiedziec;3
327;wystarczyc wiec miec z notatka w punkt i polac odpowiednio duzo woda i spokojnie mozna miec ogolnie latwy ocena ale ile sie wynudzic to twoj wink;3
328;Zdzislaw Rechul doktor wytrzymalosc material i cw zajecie bardzo nudny i toporny nie potrafic w ogol przekazac swoj wiedza;1
329;miec dosc chlodny podjescie do student ale ten oczywisc zalezec od humor pani grazyna;1
330;jedyny ciekawy punkt na on wyklad byc wtedy jak zwracac uwage student a raczej studentk d;3
331;Gierczak j profesor arch;0
332;analiza matematyczny i wyklad ocena moc byc b facet miec swoj swiat ale na wyklad byc to co miec byc;3
333;nie trzeba robic sprawozdanie;2
334;zaliczec bezproblemowy zadanie skryptowy dodatkowy szansa w postac zadanek;2
335;po pierwszy zajecia caly czsa stac em w kolejka na koprekt;1
336;pan dra calka polecac ten ktory chciec porzadnie umiec analiza mrgreen;3
337;miernictwo elektroniczny cwiczenie co cwiczenie robic kartkowka na minuta i stac z zegarek mijac minuta i nie miec przepros kartke trzeba oddac;1
338;bo ty sie na wyklada nic nie nauczyc es;1
339;choc mial u on z algebry i algebry ii to do dzisiaj pamietac w jaki sposob rozwiazywac wazniejsze zadanie z ten przedmiot;2
340;na laborka wymagac dostarczec wszystek program nie tolerowac spoznno i palagiat w przeciwnienstwo do doktor zadarnowski ktory z on pracowac;3
341;uklad elektroniczny labork uklad elektroniczny specjalny labork pan nowaczyk byc bardzo sympatyczny chociaz na poczatek wydawac sie troche groz n;3
342;nie byc zly dawac zyc;2
343;na cwiczenia robic sie duzo zadanie;2
344;jak chodzic o pomoc indywidualny na konsultacja pomoc w miary mozliwosc tlumaczyc bardzo dobrze ten opinia nie byc tylko moj;2
345;co do cwiczenie brac do tablica dziewczyna miec sie na bacznosc kto popadnac;1
346;obecnosc sprawdzac slownie wiec trzeba byc obecny cialo i duch nie dac sie nikt wpisac na lista;3
347;nie podobac ja sie sposob prowadzic ten laborka albo gdzies wychodzic albo siedziec z jeden grupa minuta i w suma tylko on czas zabierac bo to sam mozna by powiedziec przez polecac jezeli ktos chciec sie tylko przesliznac;3
348;oceniac surowo ale jak sie z nia dogadac to i podejsco zrobic kilka wiec;3
349;rozwiazywac zadanie to poprost typowanie nieszczesnik prawie sie nie odzywac;1
350;dopiero po kolokwium pokazowac jak mozna byc rozwiazac jakis zadanie wiec jezeli miec wybor to nie zapisujcie sie;1
351;cw ocena polecac b polecac;2
352;jesli nie chodzic es piszesz kolo na ktory i tak byc bardzo dobry ocena;2
353;pytanie byly raczej z instrukcja albo z pytan umieszczonych na sroc instytut fizyka czas tylko zdarzylo on sie zadac jakies kosmiczny pytanie;3
354;pan doktor dosc dobrze tlumaczy ale wszystko m jeden ton glos bez zajakniecia sie;3
355;na wyklad za aktywnosc nagradzac punkt ktory na dolicz do zaliczec mozny uzyskac od ptk nawet w zaleznosci od stopien trudnosc pytanie;2
356;oczywiscie wszyscy zaliczac mrgreen mgr miniowski naprawde interesowac sie grupa moc bardzo podszkolic swoj technika;2
357;niestety regulek trzeba sie uczyc na pamiec i to byc duzy minus;1
358;zaliczec ten test wybor a b c d;0
359;czesc z to co dowiedziec em sie na wyklada mozna byc wykorzystac na drugi semestr na laboratorium;3
360;goscie byc nieprzewidywalny;3
361;na zaliczenie miec smy do przetlumaczec tekst z wybrac jezyk na Polska poza to dobrze byc czesto bywac na wyklad a konkretnie na lista na wyklad byc strasznie nudno ale dac sie wyjsc wcz s;3
362;w suma wyklada z pan profesor ten przepisywac skrypt;1
363;facet byc spoko mozna naprawde pograc i nie wtracac sie do gra;2
364;nieprzecietnie inteligentny i pewien siebie;2
365;ocena moze byc miernictwo wyklad zakrecc troche za bardzo ie wiadomo o co on chodzic bo urywac w polowo zdanie i nie konczyc zaczynajac drugi a poznij sie wracac do ten pierwszy i byc czas niezly ubaw poczucie humor w norm zaliczec w kol troche trzeba sie pouczyc uwaga warto chodzic na konsultacja bo poruszac zadanie ktore mog byc na kolo lub podobny;3
366;kolokwia byc tak prosty z bardzo sie nie dac zadanie z skrypt przed kolokwium mowic jeszcze ktory ale jezeli nie miec sie samozaparcie ciezko sie cos porzadnie nauczyc;3
367;oxczywisc dwa kolokwi trzeba byc napisac program;3
368;oprocz zadanie projektowy byc jeszcze kolokwium koncowy;0
369;po termin egzamin dopytac w raz niepowodzenie tam gdzies podciagnie ocenka tam doda punkt;2
370;na wyklad malo osoba chodzic bo pan odpalac system minuta potem meczyc sie z jakimis bleda cos tlumaczyc ale nie widomo do co i po co na zadac przez student pytanie czesto padac odpowiedz;3
371;u on trzeba robic sprawozdanie regularnie;0
372;do cwiczen z on to pewnie dobry przygotowac niestety nie mial z on ocena przepisac z cwiczen hmmmm czy ja wiedziec p dobry calk okolo;2
373;jak sie normalnie nauczyc to o ocena sie nie martwic jesli nie to mozny korz y;2
374;bo ten to juz utrudniac zycie przy on nowak to super gosc ale to moj ocena;2
375;ps w przypadek ten pan sluze pomoca jesli ktos chciec w miary bezstresowo on przejsce;0
376;zajecie prowadzic ciekawie;2
377;niemiecki a kobitka potrafic nauczyc byc bardzo wymagac wiec jesli ktos porzebowac do nauka silny motywacja i troche mocn e;3
378;u my zaproponowal z kazdy kto sie pojawic raz stawiac postawil;2
379;ja polecac rowniez;2
380;opinie na podstawa kursuwo elektroniczny wyklad na wydzial w wemif wyklada na niewiele sie przydajac bo SA zbyt szybko proszadzyc i zbyt chaotyczny do wyklad mozny uczyc sie z notatka przygotowac do wykladow przez pania doktor od wyklad mozny sie juz modlica o oswiecenie albo szukac kogos kto sie to udalo zrozumiec kolokwiac jesli oblejec to poprawkowy kolokwiac czesto maj podobno sprawdzic kto uczeszczal na zajecia i odzwierciedlica ogolny poziom wiedza nie za bardzo ogolc to mila osoba ktora nie wiedziec dlaczego nikt nie mozny miernikow zrozumiec nie byc az tak tragicznie ale dobrze tez nie byc przebieg semestr y kolokwium zdalo ok osob gi kolokwium zdalo osob na zestaw poprawkowy kolokw ogolny liczba osob konczacych do ten moment kurs to okolo na ostatni z terminow poprawkowy czyli srodek zapisow tragedio z az do to musial czekac;3
381;zaden kartkowka tylko sporo zadanie domowy ale mozna miec on brak wiec;3
382;zaznaczac z nie byc kujon i regularnie wlewac w siebie przyzwoity ilosci piwo wiec moj opinia byc naprawde wiarygodny on s;2
383;w zasada mozna na wyklada robic co sie kto podobac byle by glosno nie rozmawiac strasznie sie na ja wydrzec za to na jeden z wyklad byc em w szok shock;3
384;na cwiczenia byc fajc czasmi lubic siebie pozartowac generalnie omawiac wszystko co potrzeba miec to jakies reka i noga zawsze;2
385;bihun joanna mgr analiza matematyczny ii cwiczenie ocena polecac b analiza z ten przemily pani to sam przyjemnosc;2
386;wyklad prowadzic sa w sposob czas ciekawy i czas nudny;3
387;polecac;2
388;trzeba sie takze przyzwyczaic do on rozgrzewka przed cwiczeni dla czlowiek;3
389;tak wiec nie nastawic by metr sie u on wogole na ten walka ktory przynamni w moj odczuc byly conajmni dziwny na przyklad w moj grupa wagowy byly sedziowac przez osoba nazwijmy to niedoswiadczony pierwszy z brzeg zamiast przez trener ale za to nieodpuszcic by byc siebie wykazywac sie na ocene z z to co widzial slyszec em wszytski ktory pokazywlic co sie nauczyc miec podwyzszyc ocene;3
390;czesto stosowac przerywnik w postac zart i anegdot z okres swoj studia;2
391;co do zajec miec specyficzny podejsc do kobieta wykladac naprawde zrozumial ale nie radze spotkac sie z on na egzamin;3
392;glownie wystawiac jak sprawozdanie byc sredni ale oddac w przyzwoity termin osoba ktory doniesc on sprawka po miesiac dostawac a porzadny sprawko i dobry kartkowka to;2
393;doktor popko nie stresowac niepotrzebnie student chociaz jednostk bardzo leniwy potrafic zepsuc humor przed cwiczenie pytac wystarczyc ogolny znajomosc problem sprawozdanie sprawdzac dosc dokladnie jesli miec czas sporo zwracac;3
394;mial z doktor bauer laborke z fizyka h i zrobilac nasz grupa tylko wejsciowka z co jeden przenieslismyc siebie na inny termin;3
395;ocena za obecnosc;2
396;polecac faktycznie byc szef szef;2
397;co prawda na koniec byc egzamin testowy pytanie zdawac sie dobry odpowiedz zly i jeden pytanie problemowy na przyklad opic na co polegac zjawisko comptono;0
398;egzamin zalezec od szczescie mozna miec wiega i miec powolac do b na jak to mowic indywidualny odpytke czyli nie zaliczyc i tak sie scierac dla marny zaliczenie a mozna kompetnie nie miec wiedza i zaliczyc na;3
399;otoz na pewno nie polecac on osoba ktory z matematyka miec spory problem i chciec ten kurs czy to algebre czy to analiza latwo zaliczyc;1
400;mucha byc fajny zdecydowanie polecac;2
401;calkowici sie zgadzac z opinia kolega z w;0
402;na termin zdawac malo osob szczegolnie na fizyka i ja sie udalo tylko dziek temu z doliczal punktow z cwiczen do pula punktow z egzamin;3
403;algebry z geomatria analityczny elektryczny wyklad zaczal od slow jeza lata;3
404;oceniac on tak na gdyz na b e miec em dobry kobita ktory jakos sie zaopiekowec i dobrze poprowadzic zajecia;3
405;zajec prowadzic SA metoda obwodowy;0
406;przed wszystko trzeba sie odzywac;3
407;niestety sie nie udac;1
408;profesor j skarzewski chemia organiczny i chemiy organiczny ii polecac b wszelki problem wykladac w trakt zajecia tlumaczony byc klarownie nie miec zaden problem z zrozumienie;2
409;nie wymagac obecnosc;2
410;kurs finanse firma polecac b wyklada SA prowadzic bardzo ciekawie i rzeczowy;2
411;podac zadanie ktory miec byc na kolo poczy dac zupelnie inny;1
412;nie znac osoba ktora nie bylaby zadowolony po ten kurs;2
413;trzeba miec dobry podejscie do nauka d ogolc kolokwi przynajmi w moj grupa cwiczeniowy byly dosc prosty;2
414;kurs analiza wyklad odradzac b juz po sam wyklad mial konkretny pojecia jak przegowniac z on prowadzak;1
415;tablica byc wykorzystac do granica mozliwosc zaczynac sie normalny czcionka potem jakis koleczko na bok i maczkiem potem koleczko miedzy dwa przyklad i maczkiem a potem jeszcze miedzy ten koleczka cos sie zmiesta i tak dalej ale o ile ktos sluchac a nie gadac to notowanie nie sprawiac problem bo pani doktor powtarzac wszystko kilkakrotnie i mowic dosc wolno hy h ej;2
416;kurs fizykac cwiczenie ocena ujsc ale nie dobrze unikac b niestety na cwiczenie to trzeba sie bardzo duzo uczyc dobrze siegac poza zakres materialowy;1
417;jezyk niemiecki b e srednio na jeza wszystko zalezec od ty jezeli znac jezyk i zapisac sie na kurs to tylko formalnosc to prosic bardzo na zajecia nic sie nie nauczyc chocby byc chciec;3
418;  zajecie prowadzic byc w tawern wiec miec blisko od uczelnia;2
419;czy potrafic nauczyc stanowczo nie zaliczec kartkowka kolo na wyklada dobrze ze ukladac przez ktos inny roll niespodziewajka zapowiedziac nie za prosty poczucie humor brak ogolny podejscie do student dst;1
420;co do cwiczen to nie zawsze wiedzialac o co chodzic w dany cwiczenie ale i tak mimo wszystko bylo wporzadek;3
421;doktor d dobrzynski kurs chemia analityczny i cwiczenie ocena polecac b pani doktor to osoba opanowac i chetny do pomoc w kazdy sprawa zwiazac z chemio;2
422;zaliczenie nie byc trudny wyznaczyc byc trzy termin a dla ten ktory dziwny traf nie zaliczyc w wyznaczyc termin zazwyczaj byc dopytka ustny;2
423;skrypt to sterta charakterystyka wzor i uklad;0
424;goraco polecac wszystek ktozy chciec doswiadczyc spotkanie z czlowiek ktory chemie kochac jednak miec pewien problem z przekazac ten milosc d chodzic o cwiczenie bo laborek z on nie miec em przyjemnosc odbywac;3
425;na poczatek wydawac sie ze byc trudno to zaliczyc gdyz byc duzo material do zapamietac ale to co sie dziac na kolokwium to byc poprost raj dla student sciagac sie dac jak malo gdzie wink przygotujc siebie multum sciag na kolo;2
426;z moj grupa zaliczyc wszyscy;2
427;co do zaliczec wykladue trudny test wielokrotny wybor w ktory odpowiedz roznic sie na przyklad obecnosc przecinka miedzy definicja zmienna pytanie o rodzaj wyskakujacego blad przy wlaczony taki a taki kontrolka na niektory pytanie nie dac sie odpowiedziec jesli kod nie wklepac sie do pascal i kompilator nie wyswietli odpoiwedzic;1
428;kolokwia robic ambitny wiec warto sie uczyc;3
429;tylko trudno on dorwac ale kolo mozna poprawiac do skutek;3
430;potrafic zaciekawic swoj wyklad mimo iz SA o bardzo pozny godzina;2
431;miec m z ten pani kurs w semestr zimowy;0
432;sprawozdanie mozna oddac pod koniec zajecia albo na nastepny a w rzeczywistosc nawet duzo pozni i mimo wszystko mozna dostac dobro ocene;2
433;ja zaliczyl u ten pan w kol na chociaz u inny wykladowcow byloby wiecej nie zalowac z mial analize z ten pan;3
434;zaliczec koncowy czesi pisemny i ustny;0
435;notowac tez spozniic spoznienie to chyba jeden nieobecnosc;0
